deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,risk_score,risk_category
D02674,2023-12-26,2024-01-07,rep_5,FinTech,Europe,Enterprise,Outbound,Qualified,64364,12,Won,44.8,Medium
D02675,2024-01-10,2024-04-16,rep_12,EdTech,North America,Pro,Partner,Proposal,9347,97,Lost,54.7,Medium
D02676,2023-09-29,2023-12-08,rep_13,Ecommerce,Europe,Pro,Partner,Proposal,7394,70,Lost,54.9,Medium
D02677,2023-11-29,2024-03-09,rep_15,EdTech,APAC,Core,Inbound,Closed,13824,101,Won,50.0,Medium
D02678,2023-04-28,2023-08-24,rep_24,SaaS,Europe,Core,Inbound,Proposal,15885,118,Lost,50.9,Medium
D02679,2023-10-21,2023-12-14,rep_7,Ecommerce,North America,Pro,Inbound,Closed,51183,54,Lost,50.4,Medium
D02680,2024-02-12,2024-03-01,rep_5,Ecommerce,India,Core,Partner,Demo,4749,18,Lost,50.8,Medium
D02681,2024-01-15,2024-04-15,rep_1,FinTech,APAC,Core,Inbound,Negotiation,33070,91,Lost,47.3,Medium
D02682,2023-10-17,2023-12-18,rep_5,EdTech,North America,Enterprise,Outbound,Closed,5959,62,Lost,49.1,Medium
D02683,2023-01-24,2023-02-15,rep_8,HealthTech,India,Core,Partner,Demo,3267,22,Lost,48.8,Medium
D02684,2023-10-22,2024-01-19,rep_19,FinTech,APAC,Enterprise,Partner,Demo,64625,89,Lost,51.6,Medium
D02685,2023-06-15,2023-10-03,rep_3,EdTech,Europe,Core,Referral,Negotiation,99214,110,Won,43.8,Medium
D02686,2023-06-21,2023-10-12,rep_10,SaaS,India,Core,Referral,Demo,19403,113,Lost,55.7,Medium
D02687,2023-03-23,2023-05-18,rep_23,FinTech,Europe,Pro,Referral,Demo,87781,56,Won,46.9,Medium
D02688,2024-01-08,2024-03-12,rep_25,EdTech,APAC,Core,Partner,Demo,15114,64,Won,56.1,Medium
D02689,2023-04-12,2023-07-08,rep_6,SaaS,India,Pro,Referral,Negotiation,80612,87,Lost,48.9,Medium
D02690,2023-02-26,2023-04-17,rep_6,SaaS,North America,Core,Partner,Qualified,49202,50,Lost,54.9,Medium
D02691,2023-10-01,2023-12-29,rep_14,FinTech,North America,Enterprise,Inbound,Closed,10053,89,Won,49.2,Medium
D02692,2023-10-18,2023-11-30,rep_16,Ecommerce,Europe,Pro,Outbound,Demo,14864,43,Won,50.8,Medium
D02693,2023-07-27,2023-09-20,rep_20,HealthTech,North America,Core,Referral,Proposal,10267,55,Lost,48.9,Medium
D02694,2024-02-05,2024-04-28,rep_4,EdTech,Europe,Pro,Outbound,Qualified,55183,83,Won,51.5,Medium
D02695,2023-02-25,2023-06-02,rep_3,EdTech,India,Pro,Referral,Proposal,11020,97,Won,51.0,Medium
D02696,2023-10-20,2024-02-04,rep_5,SaaS,Europe,Core,Partner,Proposal,28621,107,Won,53.3,Medium
D02697,2023-11-09,2024-01-22,rep_19,SaaS,Europe,Enterprise,Partner,Demo,4235,74,Lost,52.6,Medium
D02698,2023-11-12,2024-01-11,rep_8,SaaS,North America,Core,Outbound,Proposal,7681,60,Lost,47.7,Medium
D02699,2023-08-09,2023-11-22,rep_1,FinTech,Europe,Core,Inbound,Proposal,15618,105,Lost,48.2,Medium
D02700,2023-10-22,2023-11-02,rep_14,FinTech,APAC,Pro,Outbound,Negotiation,8910,11,Lost,48.0,Medium
D02701,2023-08-20,2023-10-30,rep_23,EdTech,Europe,Enterprise,Outbound,Qualified,13322,71,Lost,52.9,Medium
D02702,2023-03-05,2023-05-02,rep_15,EdTech,APAC,Enterprise,Outbound,Negotiation,28017,58,Lost,51.0,Medium
D02703,2023-11-15,2023-12-17,rep_1,EdTech,APAC,Core,Outbound,Closed,19205,32,Won,47.2,Medium
D02704,2024-02-10,2024-05-15,rep_11,Ecommerce,Europe,Core,Inbound,Demo,93129,95,Won,44.5,Medium
D02705,2023-04-24,2023-06-01,rep_21,HealthTech,North America,Core,Outbound,Demo,11808,38,Won,46.9,Medium
D02706,2023-08-05,2023-09-20,rep_1,SaaS,APAC,Core,Referral,Proposal,10499,46,Won,49.2,Medium
D02707,2023-03-22,2023-04-05,rep_2,HealthTech,Europe,Core,Partner,Negotiation,4841,14,Won,47.6,Medium
D02708,2023-02-19,2023-06-10,rep_18,Ecommerce,North America,Enterprise,Partner,Proposal,9470,111,Won,60.5,Medium
D02709,2023-11-21,2024-02-25,rep_10,FinTech,North America,Enterprise,Outbound,Negotiation,10495,96,Won,53.0,Medium
D02710,2023-07-10,2023-10-29,rep_2,Ecommerce,North America,Enterprise,Inbound,Closed,2717,111,Won,48.5,Medium
D02711,2024-03-08,2024-04-15,rep_24,EdTech,APAC,Core,Referral,Demo,65782,38,Lost,49.8,Medium
D02712,2023-02-26,2023-04-16,rep_14,HealthTech,Europe,Enterprise,Outbound,Negotiation,4572,49,Lost,49.1,Medium
D02713,2023-05-23,2023-07-21,rep_22,SaaS,APAC,Enterprise,Referral,Qualified,5527,59,Won,56.2,Medium
D02714,2023-05-02,2023-06-18,rep_2,EdTech,Europe,Core,Partner,Proposal,2006,47,Won,49.3,Medium
D02715,2023-11-07,2024-01-24,rep_15,FinTech,APAC,Core,Outbound,Negotiation,75053,78,Lost,45.7,Medium
D02716,2023-12-21,2024-02-20,rep_2,FinTech,APAC,Pro,Inbound,Qualified,6138,61,Won,49.2,Medium
D02717,2024-03-10,2024-03-23,rep_17,SaaS,North America,Enterprise,Outbound,Closed,83647,13,Lost,43.3,Medium
D02718,2023-01-20,2023-03-03,rep_18,SaaS,North America,Pro,Referral,Demo,18755,42,Lost,57.4,Medium
D02719,2023-12-29,2024-03-13,rep_2,EdTech,North America,Enterprise,Referral,Closed,16641,75,Lost,49.9,Medium
D02720,2023-06-21,2023-08-18,rep_17,FinTech,North America,Pro,Outbound,Demo,10626,58,Lost,53.2,Medium
D02721,2024-01-01,2024-03-10,rep_15,HealthTech,Europe,Pro,Outbound,Proposal,2014,69,Won,50.2,Medium
D02722,2023-06-30,2023-08-29,rep_18,HealthTech,North America,Pro,Referral,Qualified,49265,60,Won,56.0,Medium
D02723,2023-09-24,2024-01-06,rep_12,EdTech,Europe,Pro,Referral,Proposal,7151,104,Lost,50.3,Medium
D02724,2023-02-10,2023-03-22,rep_17,SaaS,India,Pro,Partner,Negotiation,17245,40,Won,52.1,Medium
D02725,2023-02-05,2023-06-03,rep_12,Ecommerce,North America,Pro,Partner,Proposal,9654,118,Lost,55.1,Medium
D02726,2024-02-25,2024-04-23,rep_21,Ecommerce,Europe,Enterprise,Outbound,Qualified,31718,58,Won,45.8,Medium
D02727,2023-01-09,2023-04-18,rep_25,HealthTech,Europe,Pro,Referral,Proposal,16671,99,Won,52.7,Medium
D02728,2023-09-04,2023-12-21,rep_23,SaaS,India,Core,Outbound,Negotiation,11277,108,Won,50.3,Medium
D02729,2024-03-05,2024-05-04,rep_1,FinTech,Europe,Pro,Inbound,Demo,82978,60,Won,45.7,Medium
D02730,2023-03-12,2023-05-05,rep_11,EdTech,North America,Enterprise,Inbound,Qualified,4376,54,Lost,50.1,Medium
D02731,2023-12-07,2024-02-24,rep_21,Ecommerce,Europe,Enterprise,Referral,Negotiation,11420,79,Lost,44.9,Medium
D02732,2023-03-11,2023-04-26,rep_8,SaaS,Europe,Enterprise,Inbound,Proposal,5209,46,Won,45.3,Medium
D02733,2023-01-15,2023-01-25,rep_10,SaaS,Europe,Core,Referral,Closed,4384,10,Lost,46.1,Medium
D02734,2023-12-21,2024-03-28,rep_11,EdTech,India,Pro,Outbound,Negotiation,94238,98,Won,46.4,Medium
D02735,2023-09-20,2023-12-15,rep_13,HealthTech,Europe,Pro,Outbound,Closed,33077,86,Lost,50.6,Medium
D02736,2023-08-20,2023-12-04,rep_8,FinTech,Europe,Core,Partner,Demo,5311,106,Won,51.5,Medium
D02737,2023-01-20,2023-03-15,rep_3,EdTech,North America,Pro,Inbound,Proposal,5834,54,Won,49.3,Medium
D02738,2023-09-22,2024-01-15,rep_13,Ecommerce,North America,Enterprise,Inbound,Negotiation,6152,115,Lost,52.6,Medium
D02739,2024-03-11,2024-04-10,rep_25,EdTech,India,Enterprise,Inbound,Proposal,89101,30,Won,43.2,Medium
D02740,2023-10-26,2024-01-12,rep_16,Ecommerce,APAC,Enterprise,Partner,Demo,14820,78,Won,55.9,Medium
D02741,2023-06-05,2023-07-20,rep_5,EdTech,India,Core,Inbound,Closed,54016,45,Won,43.3,Medium
D02742,2023-05-06,2023-09-01,rep_8,FinTech,North America,Enterprise,Inbound,Qualified,9258,118,Lost,50.1,Medium
D02743,2023-12-23,2024-01-18,rep_4,SaaS,Europe,Enterprise,Referral,Proposal,5118,26,Won,47.4,Medium
D02744,2023-01-04,2023-03-01,rep_24,FinTech,North America,Enterprise,Outbound,Closed,32126,56,Won,47.7,Medium
D02745,2024-01-11,2024-02-27,rep_24,Ecommerce,India,Enterprise,Outbound,Proposal,5099,47,Lost,49.1,Medium
D02746,2023-05-29,2023-06-13,rep_7,FinTech,North America,Core,Inbound,Qualified,12289,15,Lost,50.1,Medium
D02747,2023-06-09,2023-06-17,rep_21,FinTech,India,Enterprise,Inbound,Proposal,4800,8,Lost,39.4,Medium
D02748,2023-06-08,2023-07-24,rep_24,EdTech,North America,Pro,Referral,Closed,6115,46,Lost,49.9,Medium
D02749,2023-02-21,2023-04-06,rep_1,HealthTech,North America,Pro,Partner,Qualified,6123,44,Lost,55.2,Medium
D02750,2024-01-26,2024-03-22,rep_22,Ecommerce,APAC,Core,Referral,Proposal,10050,56,Won,54.3,Medium
D02751,2024-01-07,2024-02-17,rep_21,SaaS,India,Core,Outbound,Closed,15368,41,Won,40.8,Medium
D02752,2023-05-07,2023-07-30,rep_21,Ecommerce,APAC,Core,Inbound,Demo,3873,84,Won,46.5,Medium
D02753,2024-03-02,2024-04-27,rep_3,SaaS,North America,Pro,Referral,Demo,14989,56,Won,52.5,Medium
D02754,2023-07-23,2023-08-29,rep_13,EdTech,APAC,Pro,Inbound,Closed,23507,37,Won,49.4,Medium
D02755,2023-03-26,2023-05-13,rep_9,Ecommerce,APAC,Enterprise,Referral,Qualified,2306,48,Won,50.9,Medium
D02756,2023-08-26,2023-11-17,rep_9,SaaS,APAC,Enterprise,Inbound,Closed,96530,83,Won,43.9,Medium
D02757,2023-08-28,2023-09-05,rep_15,Ecommerce,North America,Core,Referral,Qualified,4018,8,Lost,48.9,Medium
D02758,2023-09-06,2023-12-19,rep_20,HealthTech,Europe,Core,Referral,Proposal,61051,104,Lost,46.8,Medium
D02759,2023-09-28,2023-10-18,rep_2,FinTech,APAC,Enterprise,Inbound,Negotiation,33974,20,Won,44.7,Medium
D02760,2023-03-29,2023-04-16,rep_14,Ecommerce,APAC,Core,Outbound,Closed,9411,18,Won,47.1,Medium
D02761,2023-04-30,2023-07-31,rep_23,EdTech,APAC,Core,Outbound,Negotiation,94009,92,Lost,47.0,Medium
D02762,2023-10-18,2023-11-07,rep_12,HealthTech,North America,Core,Partner,Demo,47671,20,Lost,49.7,Medium
D02763,2023-11-13,2024-02-16,rep_12,HealthTech,India,Enterprise,Inbound,Negotiation,70426,95,Lost,42.8,Medium
D02764,2024-01-14,2024-04-08,rep_19,EdTech,India,Enterprise,Outbound,Demo,11856,85,Lost,51.3,Medium
D02765,2023-05-20,2023-07-30,rep_12,SaaS,India,Pro,Outbound,Closed,45700,71,Lost,44.9,Medium
D02766,2024-03-03,2024-05-28,rep_22,FinTech,APAC,Enterprise,Inbound,Negotiation,70858,86,Won,50.5,Medium
D02767,2023-05-04,2023-06-15,rep_2,Ecommerce,North America,Pro,Partner,Negotiation,15890,42,Lost,52.7,Medium
D02768,2023-10-14,2024-01-11,rep_4,FinTech,India,Core,Partner,Demo,80621,89,Won,49.5,Medium
D02769,2023-01-13,2023-03-11,rep_13,EdTech,India,Core,Referral,Proposal,17130,57,Lost,50.2,Medium
D02770,2023-01-08,2023-01-28,rep_1,HealthTech,Europe,Pro,Outbound,Negotiation,18295,20,Lost,48.1,Medium
D02771,2023-09-01,2023-12-06,rep_24,SaaS,Europe,Pro,Partner,Negotiation,19866,96,Lost,54.6,Medium
D02772,2023-03-06,2023-05-29,rep_6,Ecommerce,North America,Core,Inbound,Closed,7312,84,Lost,50.1,Medium
D02773,2023-12-08,2023-12-25,rep_14,FinTech,India,Core,Referral,Proposal,2910,17,Lost,44.9,Medium
D02774,2023-04-09,2023-06-26,rep_3,HealthTech,North America,Core,Outbound,Demo,4067,78,Won,51.1,Medium
D02775,2023-12-02,2024-03-15,rep_2,SaaS,India,Pro,Outbound,Closed,69213,104,Won,46.6,Medium
D02776,2023-04-11,2023-07-13,rep_17,FinTech,India,Enterprise,Referral,Proposal,54563,93,Lost,48.7,Medium
D02777,2023-11-18,2023-12-26,rep_3,SaaS,Europe,Core,Inbound,Negotiation,61551,38,Lost,42.0,Medium
D02778,2024-01-31,2024-04-14,rep_17,Ecommerce,APAC,Core,Referral,Qualified,3144,74,Lost,51.3,Medium
D02779,2023-07-16,2023-07-31,rep_7,Ecommerce,APAC,Core,Referral,Demo,7139,15,Lost,53.1,Medium
D02780,2023-11-08,2023-12-15,rep_14,Ecommerce,India,Pro,Inbound,Qualified,99886,37,Won,45.4,Medium
D02781,2024-03-04,2024-04-11,rep_24,HealthTech,Europe,Pro,Outbound,Closed,28876,38,Won,48.0,Medium
D02782,2024-02-08,2024-04-23,rep_13,SaaS,Europe,Pro,Partner,Demo,7202,75,Won,57.2,Medium
D02783,2023-11-06,2024-02-29,rep_20,Ecommerce,APAC,Pro,Partner,Demo,10710,115,Lost,58.1,Medium
D02784,2023-12-17,2024-02-28,rep_14,SaaS,North America,Core,Inbound,Closed,76256,73,Won,45.7,Medium
D02785,2023-06-08,2023-09-23,rep_20,SaaS,North America,Pro,Referral,Qualified,8759,107,Lost,53.7,Medium
D02786,2023-09-03,2023-09-20,rep_25,Ecommerce,Europe,Pro,Referral,Qualified,65576,17,Lost,47.3,Medium
D02787,2023-11-09,2023-11-22,rep_1,EdTech,India,Core,Referral,Demo,32840,13,Won,48.7,Medium
D02788,2023-03-28,2023-04-18,rep_7,HealthTech,Europe,Pro,Partner,Qualified,71808,21,Won,53.5,Medium
D02789,2023-02-07,2023-04-23,rep_19,SaaS,India,Pro,Outbound,Closed,18198,75,Lost,46.6,Medium
D02790,2024-01-05,2024-03-10,rep_19,EdTech,APAC,Core,Outbound,Negotiation,11204,65,Lost,47.5,Medium
D02791,2023-05-11,2023-08-18,rep_22,HealthTech,India,Pro,Inbound,Negotiation,7588,99,Lost,54.6,Medium
D02792,2023-04-22,2023-07-28,rep_14,FinTech,North America,Core,Partner,Negotiation,71504,97,Lost,50.6,Medium
D02793,2023-10-12,2023-11-25,rep_18,FinTech,APAC,Pro,Outbound,Qualified,3313,44,Lost,53.4,Medium
D02794,2023-01-17,2023-04-29,rep_21,SaaS,Europe,Enterprise,Referral,Proposal,7729,102,Lost,46.6,Medium
D02795,2023-04-25,2023-08-17,rep_17,HealthTech,North America,Core,Referral,Closed,81827,114,Lost,46.8,Medium
D02796,2023-04-28,2023-08-04,rep_6,FinTech,India,Core,Inbound,Demo,12761,98,Won,52.1,Medium
D02797,2023-02-02,2023-04-28,rep_16,EdTech,North America,Pro,Outbound,Closed,2184,85,Won,48.4,Medium
D02798,2023-09-08,2023-12-02,rep_6,SaaS,APAC,Pro,Partner,Qualified,18309,85,Lost,59.2,Medium
D02799,2023-02-16,2023-05-21,rep_4,SaaS,APAC,Enterprise,Partner,Closed,2150,94,Lost,51.4,Medium
D02800,2023-12-30,2024-01-22,rep_14,FinTech,India,Core,Outbound,Demo,3416,23,Won,47.6,Medium
D02801,2023-05-04,2023-06-21,rep_22,EdTech,Europe,Enterprise,Partner,Demo,7359,48,Won,59.4,Medium
D02802,2023-04-12,2023-06-16,rep_5,SaaS,North America,Enterprise,Inbound,Closed,17409,65,Won,48.1,Medium
D02803,2024-03-22,2024-05-21,rep_13,SaaS,India,Enterprise,Partner,Closed,10031,60,Lost,51.5,Medium
D02804,2023-01-05,2023-02-12,rep_3,FinTech,India,Core,Referral,Proposal,12165,38,Won,44.4,Medium
D02805,2023-07-20,2023-08-29,rep_24,EdTech,North America,Core,Partner,Proposal,8501,40,Lost,53.3,Medium
D02806,2024-01-09,2024-04-08,rep_23,HealthTech,North America,Enterprise,Outbound,Negotiation,38704,90,Won,51.4,Medium
D02807,2023-06-01,2023-06-20,rep_14,SaaS,India,Core,Outbound,Closed,22380,19,Won,45.8,Medium
D02808,2023-03-04,2023-04-22,rep_23,HealthTech,Europe,Enterprise,Inbound,Demo,7802,49,Lost,51.4,Medium
D02809,2023-06-16,2023-08-26,rep_8,EdTech,APAC,Enterprise,Inbound,Proposal,78334,71,Lost,45.0,Medium
D02810,2023-12-25,2024-04-18,rep_20,EdTech,North America,Core,Inbound,Demo,14628,115,Lost,53.2,Medium
D02811,2023-03-01,2023-04-19,rep_6,Ecommerce,India,Enterprise,Outbound,Negotiation,86393,49,Lost,45.9,Medium
D02812,2023-07-25,2023-08-06,rep_8,FinTech,APAC,Pro,Inbound,Qualified,89667,12,Won,40.9,Medium
D02813,2023-12-28,2024-04-10,rep_5,HealthTech,Europe,Pro,Partner,Proposal,2964,104,Lost,54.2,Medium
D02814,2023-12-21,2024-04-04,rep_11,EdTech,India,Pro,Partner,Qualified,7987,105,Won,55.8,Medium
D02815,2023-08-16,2023-10-25,rep_18,HealthTech,North America,Enterprise,Partner,Closed,9752,70,Lost,56.7,Medium
D02816,2024-01-24,2024-03-13,rep_3,Ecommerce,North America,Enterprise,Partner,Qualified,15244,49,Lost,53.6,Medium
D02817,2023-09-29,2023-12-18,rep_6,FinTech,Europe,Core,Referral,Demo,65695,80,Lost,50.1,Medium
D02818,2023-12-30,2024-03-12,rep_9,Ecommerce,India,Enterprise,Inbound,Demo,21017,73,Lost,52.2,Medium
D02819,2023-03-08,2023-06-08,rep_1,Ecommerce,APAC,Pro,Inbound,Demo,96901,92,Lost,49.3,Medium
D02820,2024-01-15,2024-02-05,rep_19,SaaS,Europe,Pro,Inbound,Negotiation,99206,21,Lost,39.5,Medium
D02821,2023-11-21,2024-01-09,rep_24,SaaS,APAC,Core,Partner,Negotiation,47688,49,Lost,50.7,Medium
D02822,2024-01-11,2024-04-09,rep_21,FinTech,APAC,Core,Referral,Closed,18072,89,Lost,42.8,Medium
D02823,2023-07-22,2023-10-26,rep_16,HealthTech,India,Enterprise,Partner,Qualified,21121,96,Won,53.9,Medium
D02824,2023-11-12,2024-02-01,rep_15,EdTech,APAC,Pro,Inbound,Proposal,18706,81,Lost,53.2,Medium
D02825,2024-03-11,2024-03-23,rep_21,EdTech,APAC,Enterprise,Outbound,Negotiation,6763,12,Lost,43.4,Medium
D02826,2023-06-02,2023-09-15,rep_1,EdTech,Europe,Pro,Outbound,Negotiation,34303,105,Lost,51.7,Medium
D02827,2023-11-09,2024-01-21,rep_15,SaaS,India,Pro,Partner,Qualified,94408,73,Won,50.9,Medium
D02828,2023-08-19,2023-10-29,rep_3,Ecommerce,India,Enterprise,Partner,Closed,16140,71,Lost,49.5,Medium
D02829,2024-02-26,2024-03-31,rep_2,Ecommerce,North America,Enterprise,Referral,Demo,84068,34,Lost,47.6,Medium
D02830,2023-08-27,2023-10-22,rep_21,FinTech,India,Enterprise,Outbound,Qualified,18433,56,Won,44.4,Medium
D02831,2023-07-18,2023-10-07,rep_1,HealthTech,Europe,Pro,Partner,Proposal,11233,81,Won,54.7,Medium
D02832,2023-03-08,2023-05-24,rep_25,HealthTech,India,Pro,Outbound,Qualified,2354,77,Won,50.9,Medium
D02833,2023-03-23,2023-05-27,rep_20,Ecommerce,Europe,Pro,Inbound,Proposal,7688,65,Won,48.3,Medium
D02834,2023-04-07,2023-05-01,rep_10,Ecommerce,APAC,Core,Outbound,Qualified,12388,24,Lost,52.1,Medium
D02835,2023-12-30,2024-02-20,rep_2,FinTech,India,Core,Referral,Demo,4823,52,Won,47.4,Medium
D02836,2023-05-09,2023-05-25,rep_16,Ecommerce,North America,Core,Inbound,Proposal,67245,16,Won,42.3,Medium
D02837,2023-10-10,2023-12-28,rep_16,FinTech,India,Pro,Inbound,Demo,32221,79,Won,48.7,Medium
D02838,2023-08-13,2023-11-22,rep_21,FinTech,APAC,Pro,Partner,Demo,39585,101,Won,51.4,Medium
D02839,2023-05-26,2023-07-25,rep_12,EdTech,APAC,Enterprise,Partner,Proposal,12068,60,Lost,52.2,Medium
D02840,2023-01-27,2023-02-19,rep_16,Ecommerce,India,Enterprise,Partner,Qualified,19562,23,Lost,50.8,Medium
D02841,2024-02-11,2024-03-16,rep_24,SaaS,North America,Pro,Referral,Closed,3121,34,Won,47.9,Medium
D02842,2023-01-19,2023-01-29,rep_24,HealthTech,India,Enterprise,Inbound,Negotiation,72469,10,Lost,42.0,Medium
D02843,2023-04-05,2023-07-08,rep_22,FinTech,India,Core,Referral,Proposal,17244,94,Won,53.1,Medium
D02844,2024-01-31,2024-04-24,rep_11,FinTech,Europe,Core,Inbound,Qualified,23113,84,Won,47.4,Medium
D02845,2023-04-17,2023-07-07,rep_20,Ecommerce,Europe,Core,Referral,Negotiation,13068,81,Lost,47.2,Medium
D02846,2023-04-04,2023-07-13,rep_19,FinTech,Europe,Enterprise,Referral,Demo,51151,100,Won,48.7,Medium
D02847,2024-02-05,2024-05-05,rep_16,FinTech,Europe,Core,Referral,Qualified,2921,90,Lost,46.8,Medium
D02848,2023-01-22,2023-05-19,rep_21,Ecommerce,India,Enterprise,Partner,Demo,39047,117,Won,51.8,Medium
D02849,2023-04-04,2023-06-08,rep_24,SaaS,India,Core,Outbound,Negotiation,12687,65,Lost,48.2,Medium
D02850,2023-02-01,2023-03-31,rep_3,HealthTech,India,Enterprise,Inbound,Qualified,87967,58,Won,42.7,Medium
D02851,2023-05-30,2023-07-09,rep_5,EdTech,India,Pro,Inbound,Proposal,85964,40,Won,45.1,Medium
D02852,2024-03-08,2024-05-26,rep_5,EdTech,APAC,Core,Partner,Negotiation,8318,79,Won,52.8,Medium
D02853,2023-08-25,2023-09-28,rep_18,SaaS,APAC,Core,Referral,Negotiation,19384,34,Lost,51.8,Medium
D02854,2023-01-02,2023-04-22,rep_15,Ecommerce,North America,Pro,Inbound,Negotiation,12466,110,Lost,53.0,Medium
D02855,2023-03-14,2023-06-07,rep_5,Ecommerce,North America,Enterprise,Outbound,Proposal,40074,85,Lost,51.4,Medium
D02856,2023-09-20,2024-01-06,rep_9,FinTech,India,Core,Inbound,Negotiation,29332,108,Lost,47.4,Medium
D02857,2023-06-24,2023-07-26,rep_11,Ecommerce,India,Enterprise,Inbound,Qualified,18575,32,Lost,47.7,Medium
D02858,2024-02-11,2024-03-14,rep_19,EdTech,North America,Core,Referral,Negotiation,14576,32,Won,46.4,Medium
D02859,2023-10-26,2024-01-08,rep_22,EdTech,Europe,Pro,Partner,Closed,3009,74,Won,55.9,Medium
D02860,2023-02-12,2023-06-06,rep_20,SaaS,APAC,Enterprise,Inbound,Qualified,95602,114,Won,46.6,Medium
D02861,2023-09-25,2023-11-27,rep_25,Ecommerce,India,Core,Partner,Closed,7754,63,Won,49.2,Medium
D02862,2023-03-29,2023-04-10,rep_2,EdTech,Europe,Core,Referral,Proposal,9695,12,Lost,46.5,Medium
D02863,2023-10-08,2023-12-28,rep_21,EdTech,India,Core,Inbound,Demo,17782,81,Won,46.5,Medium
D02864,2023-06-17,2023-07-02,rep_2,FinTech,India,Enterprise,Partner,Negotiation,26716,15,Won,47.3,Medium
D02865,2023-01-15,2023-04-24,rep_19,Ecommerce,Europe,Enterprise,Outbound,Proposal,8787,99,Won,49.4,Medium
D02866,2023-12-27,2024-03-30,rep_20,Ecommerce,APAC,Enterprise,Referral,Demo,21566,94,Lost,53.6,Medium
D02867,2023-05-18,2023-08-15,rep_20,Ecommerce,APAC,Enterprise,Referral,Demo,63746,89,Lost,50.7,Medium
D02868,2024-01-19,2024-03-05,rep_25,EdTech,Europe,Core,Partner,Closed,13677,46,Won,49.7,Medium
D02869,2023-02-12,2023-04-11,rep_2,EdTech,North America,Core,Outbound,Proposal,19776,58,Won,50.2,Medium
D02870,2023-08-23,2023-12-07,rep_25,SaaS,India,Pro,Inbound,Closed,15276,106,Lost,49.2,Medium
D02871,2024-01-16,2024-04-18,rep_25,FinTech,India,Pro,Inbound,Negotiation,16686,93,Lost,48.1,Medium
D02872,2024-02-14,2024-04-07,rep_3,EdTech,APAC,Enterprise,Inbound,Closed,71247,53,Lost,43.4,Medium
D02873,2023-09-21,2023-10-05,rep_24,FinTech,APAC,Pro,Partner,Proposal,4764,14,Won,50.9,Medium
D02874,2023-05-16,2023-07-04,rep_6,EdTech,APAC,Core,Partner,Demo,17462,49,Won,57.6,Medium
D02875,2023-03-16,2023-05-18,rep_23,SaaS,APAC,Enterprise,Inbound,Qualified,2895,63,Lost,50.8,Medium
D02876,2023-10-01,2023-11-09,rep_20,HealthTech,Europe,Core,Outbound,Proposal,99913,39,Won,40.6,Medium
D02877,2023-07-02,2023-10-22,rep_24,HealthTech,APAC,Enterprise,Inbound,Negotiation,2964,112,Lost,50.9,Medium
D02878,2024-03-25,2024-07-07,rep_12,SaaS,India,Enterprise,Outbound,Demo,10421,104,Won,51.2,Medium
D02879,2023-01-05,2023-02-23,rep_16,SaaS,North America,Enterprise,Outbound,Closed,41491,49,Lost,46.1,Medium
D02880,2023-02-02,2023-05-29,rep_9,Ecommerce,APAC,Pro,Inbound,Closed,53473,116,Lost,50.1,Medium
D02881,2023-05-31,2023-06-29,rep_9,Ecommerce,Europe,Core,Partner,Closed,83147,29,Lost,43.8,Medium
D02882,2023-08-09,2023-08-26,rep_12,HealthTech,Europe,Pro,Referral,Proposal,6088,17,Lost,46.0,Medium
D02883,2024-03-18,2024-07-10,rep_17,Ecommerce,India,Pro,Partner,Closed,79637,114,Won,50.6,Medium
D02884,2023-05-23,2023-07-11,rep_1,FinTech,Europe,Enterprise,Outbound,Proposal,5702,49,Lost,47.3,Medium
D02885,2023-08-01,2023-11-29,rep_23,Ecommerce,APAC,Enterprise,Inbound,Demo,13378,120,Lost,55.9,Medium
D02886,2023-12-24,2024-03-14,rep_4,HealthTech,APAC,Enterprise,Partner,Qualified,87624,81,Won,50.4,Medium
D02887,2024-02-08,2024-03-23,rep_3,EdTech,India,Enterprise,Referral,Qualified,14912,44,Lost,49.1,Medium
D02888,2023-03-11,2023-06-16,rep_11,SaaS,APAC,Enterprise,Inbound,Negotiation,3966,97,Won,48.8,Medium
D02889,2024-03-19,2024-05-05,rep_15,EdTech,Europe,Core,Inbound,Demo,2836,47,Lost,49.3,Medium
D02890,2023-04-20,2023-08-12,rep_14,HealthTech,APAC,Pro,Referral,Closed,7531,114,Won,53.3,Medium
D02891,2024-03-22,2024-07-18,rep_7,SaaS,North America,Pro,Outbound,Qualified,3540,118,Won,57.8,Medium
D02892,2023-10-13,2023-12-21,rep_23,EdTech,APAC,Enterprise,Partner,Proposal,2389,69,Lost,54.3,Medium
D02893,2023-09-20,2023-11-17,rep_3,SaaS,North America,Core,Outbound,Proposal,62743,58,Won,46.4,Medium
D02894,2023-06-23,2023-07-17,rep_13,Ecommerce,North America,Pro,Partner,Closed,88591,24,Won,48.1,Medium
D02895,2023-07-19,2023-10-09,rep_17,HealthTech,APAC,Pro,Inbound,Closed,6962,82,Lost,50.3,Medium
D02896,2023-06-18,2023-07-14,rep_20,SaaS,India,Core,Outbound,Demo,48864,26,Won,46.6,Medium
